country,year,n_hours_expected,n_hours_with_price,n_hours_with_load,n_hours_with_vre,n_hours_with_must_run,missing_share_price,missing_share_load,missing_share_generation,missing_share_net_position,load_net_mode,must_run_mode,entsoe_code_used,data_version_hash,load_total_twh,load_net_twh,gen_solar_twh,gen_wind_on_twh,gen_wind_off_twh,gen_vre_twh,gen_primary_twh,gen_must_run_twh,exports_twh,vre_penetration_pct_gen,pv_penetration_pct_gen,wind_penetration_pct_gen,vre_penetration_proxy,baseload_price_eur_mwh,peakload_price_eur_mwh,offpeak_price_eur_mwh,capture_rate_pv_eur_mwh,capture_rate_wind_eur_mwh,capture_ratio_pv,capture_ratio_wind,capture_price_pv_eur_mwh,capture_price_wind_eur_mwh,capture_ratio_pv_vs_baseload,capture_ratio_wind_vs_baseload,capture_ratio_pv_vs_ttl,capture_ratio_wind_vs_ttl,h_negative,h_negative_obs,h_below_5,h_below_5_obs,days_spread_50_obs,days_spread_gt50,avg_daily_spread_obs,max_daily_spread_obs,surplus_twh,surplus_unabsorbed_twh,sr_energy_share_load,sr_energy_share_gen,sr_energy,sr_hours,far_observed,far_energy,ir_p10,ir_mean,ttl_price_based_eur_mwh,ttl_eur_mwh,tca_ccgt_median_eur_mwh,tca_method,h_regime_a,h_regime_b,h_regime_c,h_regime_d,regime_coherence,nrl_price_corr,completeness,quality_flag,scenario_id,mode,horizon_year,calib_mustrun_scale,calib_vre_scale_pv,calib_vre_scale_wind_on,calib_vre_scale_wind_off,calib_export_cap_eff_gw,calib_export_coincidence_used,calib_flex_realization_factor,calib_price_b_floor,calib_price_b_intercept,calib_price_b_slope_surplus_norm,vre_penetration_share_gen,pv_penetration_share_gen,wind_penetration_share_gen,sr_hours_share,p10_load_mw,p10_must_run_mw,p50_load_mw,p50_must_run_mw,ir_p10_excess,must_run_scope_coverage,core_sanity_issue_count,core_sanity_issues
DE,2032,8784,8784,8784,8784,8784,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:BASE,342240e474d587cbf8bd813f73007a2ec2e2fcb14664e2224927631aeddf7c5d,544.19568,544.19568,32.69532083322664,101.23446565095534,22.542339879633197,156.4721263638152,180.88103965681518,22.70664,3.4966016,86.5055434559029,18.075593160709012,68.42995029519386,0.28752915929765405,129.12007778894366,131.23970393459197,127.93849895881631,124.72109613796125,123.87123281952974,0.965931079609688,0.9593491185933644,124.72109613796125,123.87123281952974,0.965931079609688,0.9593491185933644,0.5990924629155856,0.595010180732806,0,0,0,0,121,121,32.82858029696325,96.80906022090893,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0488968118770316,0.04172513828114181,208.1833837985288,208.1833837985288,,none,0,0,7905,879,1.0,0.674567845024401,1.0,OK,BASE,SCEN,2032,9425.893,21.83662,39.19776,6.05544,1.6500000000000001,0.45,0.8914973010374386,-26.5825,0.10500000000000001,-21.08173750012614,0.8650554345590289,0.1807559316070901,0.6842995029519386,0.0,48184.85661822931,2356.0858693832993,61914.874702644316,2586.504602787825,-0.9511031881229683,,,
DE,2033,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:BASE,09a5b99d760cb8d55eda0306c086bb5df48df9ce4a28eb2bb3b528488366dd1d,553.3418200000001,553.3418200000001,33.17277952474091,101.76224034101499,22.84483399266732,157.77985385842322,182.12380796317325,22.6446,3.4586516,86.63329392405822,18.214411336846574,68.41888258721166,0.28513994091106865,130.28538255732897,132.90399645037522,128.83678763777147,125.83028877653732,125.04325957940837,0.9658051141782441,0.959764304521162,125.83028877653732,125.04325957940837,0.9658051141782441,0.959764304521162,0.5991929421864335,0.5954451772818181,0,0,0,0,121,121,33.2121541840314,97.65000541745653,0.0,0.0,0.0,0.0,0.0,0.0,,,0.047962017525392794,0.040923348247923846,209.99961768138843,209.99961768138843,,none,0,0,7884,876,1.0,0.6751932631088217,1.0,OK,BASE,SCEN,2033,9425.893,22.17518,39.588440000000006,6.15311,1.6500000000000001,0.45,0.8914973010374386,-26.5825,0.10500000000000001,-21.08173750012614,0.8663329392405822,0.18214411336846573,0.6841888258721165,0.0,49114.831960208474,2355.646431232241,63129.692988162904,2586.265437959775,-0.9520379824746072,,,
DE,2034,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:BASE,1aff03c34b9f3f8edf63c8581799acf233cf7decfd0e2266e6945f1ebac0b4d1,562.48796,562.48796,33.67924559337694,102.76648481380623,23.207456298471026,159.6531867056542,183.99714081040418,22.6446,3.4586516,86.76938456895118,18.304222253149565,68.4651623158016,0.28383396278500644,131.40333262713673,139.09357118854444,127.14915810380478,126.91115851266659,126.13700889230415,0.9658138494309204,0.9599224492290768,126.91115851266659,126.13700889230415,0.9658138494309204,0.9599224492290768,0.5994309173544415,0.5957744286536695,0,0,0,0,122,122,33.716966993169336,98.4327480675338,0.0,0.0,0.0,0.0,0.0,0.0,,,0.047182147806990836,0.04025792836525781,211.71940725510566,211.71940725510566,,none,0,0,7884,876,1.0,0.6760051592561089,1.0,OK,BASE,SCEN,2034,9425.893,22.51374,39.97912,6.25078,1.6500000000000001,0.45,0.8914973010374386,-26.5825,0.10500000000000001,-21.08173750012614,0.8676938456895118,0.18304222253149566,0.6846516231580161,0.0,49926.646851019614,2355.646431232241,64173.1583279537,2586.265437959775,-0.9528178521930092,,,
DE,2035,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:BASE,e156a00ab07a5a5d04bd1e173d33ab33775038e80256343987abe07018c0d154,571.6341,571.6341,34.18571166201298,103.77072928659744,23.570078604274727,161.52651955288516,185.87047365763516,22.6446,3.4586516,86.90273198012588,18.3922228147874,68.51050916533849,0.2825697759333902,132.52128607491684,144.02080926995404,126.12176463801985,127.9956494768802,127.23516333548923,0.9658497383169206,0.9601111421719885,127.9956494768802,127.23516333548923,0.9658497383169206,0.9601111421719885,0.5996655238082546,0.5961026111452854,0,0,0,0,121,121,33.773809686030425,99.21549071761106,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04642723390429778,0.03961380190579953,213.44506961818823,213.44506961818823,,none,0,0,7884,876,1.0,0.6767959000871794,1.0,OK,BASE,SCEN,2035,9425.893,22.8523,40.3698,6.34845,1.6500000000000001,0.45,0.8914973010374386,-26.5825,0.10500000000000001,-21.08173750012614,0.8690273198012588,0.18392222814787398,0.6851050916533848,0.0,50738.46174183076,2355.646431232241,65216.62366774449,2586.265437959775,-0.9535727660957022,,,
ES,2025,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:BASE,8eb53f8f094110a49439a85b319d06df45d57559860ce8f142dbf0a32450fffd,234.2802,234.2802,28.613131445241326,43.94530341930337,0.0,72.5584348645447,115.73429566454469,22.644600000000004,6.6676834000000005,62.69397886591454,24.723122287084507,37.97085657883004,0.30970792608399983,95.29191913310169,92.5993792683497,96.79032617937092,89.09658218346348,92.85001380188986,0.9349857049160203,0.9743744763099899,89.09658218346348,92.85001380188986,0.9349857049160203,0.9743744763099899,0.571299975376471,0.5953675135315121,0,0,0,0,195,195,39.25075237435021,76.30446300965609,0.0,0.0,0.0,0.0,0.0,0.0,,,0.10257314750653108,0.09665605544130491,155.95411521723113,155.95411521723113,,none,0,0,7884,876,1.0,0.7144035890581533,1.0,OK,BASE,SCEN,2025,6237.200000000001,12.5165,13.37405,1.9703,1.6500000000000001,0.45,0.8687903652597629,-0.02,8.33,-19.73003920827475,0.6269397886591453,0.24723122287084506,0.37970856578830037,0.0,21392.62454815791,2194.3088333300393,26877.445663145587,2648.9347173361994,-0.8974268524934689,,,
ES,2026,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:BASE,95f97b285d4ce77027fb084bacd6f8a818b28937bc5899174223d04315f8aaea,238.74268,238.74268,29.110755098259354,44.416134807473135,0.0,73.52688990573249,116.7027507057325,22.644600000000004,6.6676834000000005,63.00356200783261,24.944360713195614,38.059201294637,0.30797547345004456,95.98080592496514,92.96475677121533,97.65924692523957,89.73051353749331,93.52460558267047,0.9348797676031381,0.9744094632398185,89.73051353749331,93.52460558267047,0.9348797676031381,0.9744094632398185,0.5712733364877421,0.5954285935585077,0,0,0,0,195,195,39.56739910631013,76.93212901715596,0.0,0.0,0.0,0.0,0.0,0.0,,,0.10065589241295107,0.09484940019941136,157.07106879723707,157.07106879723707,,none,0,0,7884,876,1.0,0.715077804078102,1.0,OK,BASE,SCEN,2026,6237.200000000001,12.73418,13.51734,2.00612,1.6500000000000001,0.45,0.8687903652597629,-0.02,8.33,-19.73003920827475,0.6300356200783261,0.24944360713195612,0.38059201294637,0.0,21800.103110979966,2194.3088333300393,27389.397009110267,2648.9347173361994,-0.899344107587049,,,
ES,2027,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:BASE,0e8822d1e211565479977acf7854f805a5c4a5946e135137e42fe484137aa58a,243.20516,243.20516,29.608378751277378,44.88696619564292,0.0,74.49534494692031,117.6712057469203,22.644600000000004,6.6676834000000005,63.30804930064211,25.161957475779744,38.14609182486235,0.30630659705953733,96.66969388195953,93.40495242807904,98.48653294264784,90.35659578878496,94.21140571435485,0.9346941338111269,0.9745702291081378,90.35659578878496,94.21140571435485,0.9346941338111269,0.9745702291081378,0.5711547469785856,0.5955214572167185,0,0,0,0,195,195,39.88413470877131,77.55979502465584,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09880899530445655,0.09310904423244969,158.19985085788443,158.19985085788443,,none,0,0,7884,876,1.0,0.7157342651122341,1.0,OK,BASE,SCEN,2027,6237.200000000001,12.95186,13.66063,2.04194,1.6500000000000001,0.45,0.8687903652597629,-0.02,8.33,-19.73003920827475,0.6330804930064211,0.25161957475779745,0.3814609182486235,0.0,22207.581673802022,2194.3088333300393,27901.348355074944,2648.9347173361994,-0.9011910046955435,,,
ES,2028,8784,8784,8784,8784,8784,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:BASE,a60d594200261120c339345b283f8f332883128f6e159a95e9fab4148c54ae25,247.66764,247.66764,30.155701527044,45.391653721379456,0.0,75.54735524842346,118.83112364842346,22.70664,6.671025300000001,63.57539416351867,25.3769388028875,38.198455360631165,0.3050352288592222,97.32936658820583,94.22146925473314,99.04134393291535,90.9511631187144,94.84316297042542,0.9344678415870393,0.9744557711106929,90.9511631187144,94.84316297042542,0.9344678415870393,0.9744557711106929,0.5711181587620962,0.5955575580286041,0,0,0,0,196,196,40.25784486578604,78.1239308548588,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09729618681509154,0.09168190079252986,159.25104415494664,159.25104415494664,,none,0,0,7905,879,1.0,0.7160408088825325,1.0,OK,BASE,SCEN,2028,6237.200000000001,13.16954,13.80392,2.07776,1.6500000000000001,0.45,0.8687903652597629,-0.02,8.33,-19.73003920827475,0.6357539416351867,0.253769388028875,0.3819845536063116,0.0,22551.292773837155,2194.1547946450837,28341.20687562576,2649.646301748664,-0.9027038131849084,,,
ES,2029,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:BASE,b9499e57991203468a6bbc193fe2f6cd6280f0d68c5eedf21322ae290061e850,252.13012,252.13012,30.60362605731343,45.82862897198248,0.0,76.4322550292959,119.6081158292959,22.644600000000004,6.6676834000000005,63.90223146594805,25.586579844624236,38.315651621323816,0.30314607008990396,98.04748250006956,98.28164719258,97.91716909975993,91.61806125341008,95.59834845114803,0.9344254326300022,0.9750209389729124,91.61806125341008,95.59834845114803,0.9344254326300022,0.9750209389729124,0.5711164400944623,0.5959282230969218,0,0,0,0,196,196,40.6924265395121,78.8151270396556,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09531133175385631,0.08981314886138952,160.41923296457114,160.41923296457114,,none,0,0,7884,876,1.0,0.7170107499692413,1.0,OK,BASE,SCEN,2029,6237.200000000001,13.38722,13.94721,2.11358,1.6500000000000001,0.45,0.8687903652597629,-0.02,8.33,-19.73003920827475,0.6390223146594805,0.25586579844624235,0.38315651621323815,0.0,23022.538799446134,2194.3088333300393,28925.251047004298,2648.9347173361994,-0.9046886682461437,,,
ES,2031,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:BASE,2011c72f3a125b5062e320d899ca99000b4987ff9e475090ae433a428aa56c77,261.0550799999999,261.0550799999999,31.59887336334949,46.77029174832202,0.0,78.3691651116715,121.5450259116715,22.644600000000004,6.6676834000000005,64.47747616477822,25.997668869076417,38.479807295701804,0.3002016475284508,99.4252921187118,96.49023980760865,101.05865811700161,92.88073611340049,96.98198858017412,0.9341761450648066,0.9754257343732978,92.88073611340049,96.98198858017412,0.9341761450648066,0.9754257343732978,0.5711131173053249,0.5963312538013092,0,0,0,0,196,196,41.32745380080086,80.07045905465534,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09205282468534842,0.08674261385758136,162.63106782004655,162.63106782004655,,none,0,0,7884,876,1.0,0.7182487146953734,1.0,OK,BASE,SCEN,2031,6237.200000000001,13.82258,14.23379,2.18522,1.6500000000000001,0.45,0.8687903652597629,-0.02,8.33,-19.73003920827475,0.6447747616477822,0.2599766886907642,0.38479807295701807,0.0,23837.49592509024,2194.3088333300393,29949.15373893365,2648.9347173361994,-0.9079471753146515,,,
ES,2032,8784,8784,8784,8784,8784,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:BASE,47b9ccf546242c34bc226d7f6ec265344b739ac9b4de89060e654782d6603359,265.51756,265.51756,32.14948205647994,47.27638503298847,0.0,79.42586708946843,122.70963548946841,22.70664,6.671025300000001,64.72667510799116,26.199639440082258,38.52703566790888,0.2991360235815229,100.0824712608046,96.87472822727685,101.87061737736686,93.46044142233556,97.60528680417745,0.9338342693276158,0.9752485682515587,93.46044142233556,97.60528680417745,0.9338342693276158,0.9752485682515587,0.570980451970997,0.5963026701571867,0,0,0,0,196,196,41.52485298456148,80.62998155896838,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09075526669306859,0.08551841166362029,163.6841350692736,163.6841350692736,,none,0,0,7905,879,1.0,0.7185131946887806,1.0,OK,BASE,SCEN,2032,6237.200000000001,14.04026,14.37708,2.22104,1.6500000000000001,0.45,0.8687903652597629,-0.02,8.33,-19.73003920827475,0.6472667510799115,0.26199639440082256,0.3852703566790888,0.0,24176.611171951543,2194.1547946450837,30383.816380175365,2649.646301748664,-0.9092447333069315,,,
